22,12,268,3,0,3,0,3,0,3,1
0,12,268,4,0,4,0,4,0,4,1
6,12,1172,6,0,6,3,6,3,3,1
20,12,2391,7,0,7,1,7,1,6,1
7,12,1409,9,0,9,0,9,0,9,1
13,12,306,8,1,7,2,8,3,5,1
2,12,2019,14,7,7,0,14,7,8,1
16,12,818,12,1,11,4,12,5,7,1
3,12,2618,14,3,11,3,14,6,9,1
4,12,901,14,0,14,4,14,4,10,1
8,12,1403,25,10,15,6,25,16,12,1
17,12,1344,26,6,20,8,26,14,14,1
11,12,3418,53,29,24,3,53,32,26,1
9,12,6558,107,51,56,1,107,52,64,1
23,12,7302,115,41,74,17,115,58,64,1
12,12,12853,126,60,66,5,126,65,71,1
5,12,10960,142,34,108,17,142,51,100,0
21,12,8543,166,93,73,10,166,103,80,1
1,12,10900,163,62,101,15,163,77,100,0
14,12,22635,173,84,89,10,173,94,100,0
15,12,14833,180,85,95,12,180,97,100,0
18,12,8763,186,80,106,26,186,106,100,0
24,12,8291,175,103,72,30,175,133,66,1
19,12,9459,229,175,54,12,229,187,73,1
10,12,6551,379,373,6,1,379,374,79,1
0,12,622,4,0,4,0,4,0,4,1
6,12,2092,3,0,3,0,3,0,3,1
2,12,380,6,0,6,0,6,0,6,1
8,12,486,11,6,5,0,11,6,6,1
13,12,683,11,5,6,0,11,5,7,1
7,12,765,12,2,10,1,12,3,9,1
3,12,581,7,1,6,1,7,2,5,1
8,12,429,5,1,4,0,5,1,4,1
7,12,1406,23,9,14,3,23,12,12,1
11,12,1141,26,9,17,2,26,11,16,1
4,12,1229,27,5,22,3,27,8,20,1
10,12,901,30,25,5,0,30,25,10,1
22,12,190,3,0,3,0,3,0,3,1
20,12,1878,6,0,6,0,6,0,6,1
16,12,6425,9,0,9,0,9,0,11,1
17,12,1042,37,12,25,14,37,26,14,1
19,12,5388,55,34,21,0,55,34,26,1
12,12,2767,39,19,20,0,39,19,22,1
9,12,7322,65,30,35,0,65,30,40,1
14,12,4403,42,16,26,0,42,16,29,1
3,12,7899,65,20,45,14,65,34,38,1
23,12,3840,39,14,25,2,39,16,24,1
20,12,9934,30,8,22,1,30,9,25,1
11,12,3698,55,19,36,4,55,23,35,1
4,12,1455,26,7,19,1,26,8,19,1
13,12,895,26,6,20,9,26,15,13,1
17,12,6920,77,27,50,19,77,46,38,1
12,12,17739,149,68,81,12,149,80,82,1
5,12,12897,148,39,109,17,148,56,100,0
5,12,12187,146,38,108,16,146,54,100,0
6,12,2060,3,0,3,0,3,0,3,1
1,12,11767,159,59,100,15,159,74,100,0
3,12,363,9,0,9,4,9,4,5,1
1,12,2777,14,2,12,0,14,2,12,1
1,12,14298,150,52,98,11,150,63,100,0
18,12,9049,182,69,113,31,182,100,99,1
9,12,822,17,5,12,0,17,5,13,1
4,12,589,14,2,12,2,14,4,10,1
11,12,2387,24,8,16,2,24,10,15,1
17,12,861,6,0,6,0,6,0,6,1
13,12,996,23,10,13,0,23,10,15,1
15,12,14617,167,80,87,2,167,82,100,0
9,12,14110,168,81,87,4,168,85,100,0
2,12,3904,18,7,11,0,18,7,12,1
23,12,9450,186,74,112,26,186,100,100,0
23,12,1230,22,6,16,2,22,8,14,1
0,12,210,4,0,4,0,4,0,4,1
2,12,3352,38,11,27,6,38,17,24,1
18,12,10334,192,95,97,16,192,111,100,0
14,12,16106,182,95,87,8,182,103,100,0
16,12,3844,36,18,18,0,36,18,21,1
15,12,11052,138,47,91,14,138,61,85,1
19,12,2083,45,30,15,1,45,31,19,1
7,12,12378,90,27,63,17,90,44,55,1
10,12,2408,143,137,6,1,143,138,32,1
8,12,662,12,0,12,5,12,5,8,1
21,12,17490,212,133,79,4,212,137,100,0
21,12,14123,262,195,67,3,262,198,100,0
22,12,409,4,0,4,1,4,1,3,1
19,12,5378,88,60,28,6,88,66,35,1
5,12,15141,155,43,112,23,155,66,100,0
20,12,1695,7,1,6,0,7,1,6,1
6,12,2099,5,0,5,2,5,2,3,1
15,12,17951,140,45,95,7,140,52,100,0
14,12,14006,164,78,86,17,164,95,86,1
24,12,14841,251,126,125,52,251,178,100,0
16,12,3971,24,8,16,2,24,10,16,1
12,12,21246,203,99,104,25,203,124,100,0
21,12,14743,250,179,71,2,250,181,100,0
22,12,862,14,9,5,0,14,9,6,1
18,12,9663,200,85,115,35,200,120,100,0
0,12,355,4,0,4,0,4,0,4,1
24,12,12882,299,180,119,57,299,237,100,0
24,12,11759,334,210,124,72,334,282,100,0
