50090,0,2120,8,0,8,1,8,1,7,1
50089,0,3487,9,1,8,1,9,2,7,1
50031,1,3880,16,4,12,3,16,7,10,1
50045,0,3831,19,6,13,1,19,7,13,1
50076,0,3496,21,5,16,4,21,9,13,1
50024,0,6621,20,1,19,0,20,1,19,1
50006,1,5650,17,5,12,2,17,7,11,1
50003,0,6821,21,11,10,0,21,11,12,1
50016,0,4086,18,0,18,0,18,0,18,1
50094,0,5751,23,7,16,5,23,12,12,1
50072,1,6339,17,7,10,2,17,9,9,1
50091,0,4277,21,5,16,6,21,11,10,1
50070,1,6005,27,8,19,5,27,13,16,1
50027,0,3785,8,0,8,0,8,0,8,1
50052,0,2183,13,5,8,2,13,7,6,1
50000,0,5458,32,3,29,13,32,16,18,1
50041,0,5240,13,0,13,1,13,1,12,1
50084,0,5259,18,4,14,3,18,7,11,1
50079,0,12417,36,10,26,6,36,16,22,1
50013,0,14306,42,6,36,7,42,13,32,1
50040,1,3495,20,0,20,10,20,10,11,1
50072,0,2788,8,0,8,2,8,2,6,1
50075,0,1553,7,0,7,1,7,1,6,1
50021,0,11661,41,15,26,3,41,18,27,1
50070,0,2577,8,0,8,0,8,0,8,1
50025,0,2790,8,0,8,0,8,0,8,1
50057,1,1040,7,0,7,1,7,1,6,1
5001,0,6434,45,7,38,21,45,28,20,1
50053,0,4380,8,1,7,2,8,3,5,1
50019,0,11167,56,21,35,2,56,23,36,1
50077,0,10527,43,16,27,15,43,31,17,1
50051,0,4437,17,2,15,1,17,3,14,1
50005,0,5022,26,7,19,4,26,11,16,1
50033,1,22576,91,45,46,5,91,50,50,0
50098,0,18296,85,33,52,10,85,43,50,0
50061,0,23565,69,11,58,13,69,24,50,0
50002,0,46129,68,32,36,2,68,34,45,1
50043,0,15275,55,16,39,9,55,25,34,1
50078,1,15382,88,38,50,9,88,47,47,1
50036,1,3463,17,7,10,0,17,7,11,1
50004,0,5617,26,12,14,1,26,13,14,1
50009,1,22230,77,20,57,19,77,39,45,1
50003,1,9101,25,7,18,2,25,9,18,1
50030,0,10828,27,0,27,9,27,9,19,1
50001,0,4457,18,4,14,2,18,6,12,1
50008,0,6674,13,5,8,0,13,5,9,1
50044,1,21757,85,37,48,12,85,49,43,1
50099,0,11700,84,13,71,38,84,51,38,1
50082,0,8165,68,47,21,2,68,49,28,1
50014,0,8154,52,27,25,1,52,28,28,1
50009,0,4300,8,0,8,0,8,0,8,1
50017,0,2987,7,0,7,1,7,1,6,1
50044,0,9981,21,0,21,5,21,5,19,1
50086,1,31213,83,23,60,16,83,39,50,0
50092,0,21650,59,8,51,3,59,11,50,0
50063,1,3965,23,6,17,2,23,8,15,1
50067,0,15905,137,64,73,39,137,103,50,0
50033,0,24581,99,53,46,7,99,60,50,0
50048,1,29742,125,25,100,63,125,88,50,0
50083,1,3389,29,9,20,5,29,14,16,1
50058,0,4464,16,5,11,2,16,7,10,1
50093,0,6850,34,10,24,8,34,18,18,1
50066,1,8509,21,4,17,0,21,4,18,1
50086,0,25951,68,19,49,4,68,23,48,1
50063,0,3896,18,0,18,3,18,3,15,1
50007,1,3727,11,2,9,1,11,3,8,1
50039,1,17457,135,55,80,46,135,101,48,1
50029,1,9456,28,0,28,5,28,5,24,1
